Mod:Item:MetaData, Localized Name
ceramics:clay_bucket:0, 蜂蜜粘土桶
ceramics:clay_bucket:0, 血粘土桶
ceramics:clay_bucket:0, 毒液粘土桶
ceramics:clay_bucket:0, 温泉水粘土桶
ceramics:clay_bucket:0, 乙醇粘土桶
ceramics:clay_bucket:0, 生物质粘土桶
ceramics:clay_bucket:0, 玻璃粘土桶
ceramics:clay_bucket:0, 蜂蜜粘土桶
ceramics:clay_bucket:0, 碎冰粘土桶
ceramics:clay_bucket:0, 果汁粘土桶
ceramics:clay_bucket:0, 种子油粘土桶
ceramics:clay_bucket:0, 蜂蜜酒粘土桶
ceramics:clay_bucket:0, 注入龙力的奇妙液体粘土桶
ceramics:clay_bucket:0, 液态强化涂料粘土桶
ceramics:clay_bucket:0, 紫颂果汁粘土桶
ceramics:clay_bucket:0, 血染灵魂涂料粘土桶
ceramics:clay_bucket:0, 液态工业涂料粘土桶
ceramics:clay_bucket:0, 液态史莱姆粘土桶
ceramics:clay_bucket:0, 月壤精华粘土桶
ceramics:clay_bucket:0, 电子板处理液粘土桶
ceramics:clay_bucket:0, 熔融模块化合金粘土桶
ceramics:clay_bucket:0, 熔融铬粘土桶
ceramics:clay_bucket:0, 熔融血星铬粘土桶
ceramics:clay_bucket:0, 熔融神秘粘土桶
ceramics:clay_bucket:0, 熔融钛粘土桶
ceramics:clay_bucket:0, 熔融锇粘土桶
ceramics:clay_bucket:0, 熔融青金石粘土桶
ceramics:clay_bucket:0, 浓缩星辉粘土桶
ceramics:clay_bucket:0, 高能燃料粘土桶
ceramics:clay_bucket:0, 不稳定之气粘土桶
ceramics:clay_bucket:0, 灵魂原油粘土桶
ceramics:clay_bucket:0, 矮人燃油粘土桶
ceramics:clay_bucket:0, 矮人燃气粘土桶
ceramics:clay_bucket:0, 熔融黎明石粘土桶
ceramics:clay_bucket:0, 炼金红石浆液粘土桶
ceramics:clay_bucket:0, 恶魔灌注铁粘土桶
ceramics:clay_bucket:0, 附魔金属粘土桶
ceramics:clay_bucket:0, 熔融恶魔金属粘土桶
ceramics:clay_bucket:0, 原油粘土桶
ceramics:clay_bucket:0, 柴油粘土桶
ceramics:clay_bucket:0, 润滑油粘土桶
ceramics:clay_bucket:0, 汽油粘土桶
ceramics:clay_bucket:0, 凝固汽油粘土桶
ceramics:clay_bucket:0, 氧粘土桶
ceramics:clay_bucket:0, 氢粘土桶
ceramics:clay_bucket:0, 氘粘土桶
ceramics:clay_bucket:0, 氚粘土桶
ceramics:clay_bucket:0, 氦-3粘土桶
ceramics:clay_bucket:0, 氦粘土桶
ceramics:clay_bucket:0, 熔融硼粘土桶
ceramics:clay_bucket:0, 熔融硼-10粘土桶
ceramics:clay_bucket:0, 熔融硼-11粘土桶
ceramics:clay_bucket:0, 熔融锂粘土桶
ceramics:clay_bucket:0, 熔融锂-6粘土桶
ceramics:clay_bucket:0, 熔融锂-7粘土桶
ceramics:clay_bucket:0, 熔融硼铁合金粘土桶
ceramics:clay_bucket:0, 熔融高强合金粘土桶
ceramics:clay_bucket:0, 熔融硬碳粘土桶
ceramics:clay_bucket:0, 熔融铍粘土桶
ceramics:clay_bucket:0, 熔融锰粘土桶
ceramics:clay_bucket:0, 熔融二氧化锰粘土桶
ceramics:clay_bucket:0, 熔融硫粘土桶
ceramics:clay_bucket:0, 熔融砷粘土桶
ceramics:clay_bucket:0, 液氦粘土桶
ceramics:clay_bucket:0, 液氮粘土桶
ceramics:clay_bucket:0, 等离子体粘土桶
ceramics:clay_bucket:0, 流体中子粘土桶
ceramics:clay_bucket:0, 甲醇粘土桶
ceramics:clay_bucket:0, 辐射宁流体粘土桶
ceramics:clay_bucket:0, 缓效辐射宁流体粘土桶
ceramics:clay_bucket:0, 氮粘土桶
ceramics:clay_bucket:0, 氟粘土桶
ceramics:clay_bucket:0, 二氧化碳粘土桶
ceramics:clay_bucket:0, 一氧化碳粘土桶
ceramics:clay_bucket:0, 乙烯粘土桶
ceramics:clay_bucket:0, 氟代甲烷粘土桶
ceramics:clay_bucket:0, 氨粘土桶
ceramics:clay_bucket:0, 二氟化氧粘土桶
ceramics:clay_bucket:0, 乙硼烷粘土桶
ceramics:clay_bucket:0, 二氧化硫粘土桶
ceramics:clay_bucket:0, 三氧化硫粘土桶
ceramics:clay_bucket:0, 氢氟酸粘土桶
ceramics:clay_bucket:0, 硼酸粘土桶
ceramics:clay_bucket:0, 硫酸粘土桶
ceramics:clay_bucket:0, 氮化硼溶液粘土桶
ceramics:clay_bucket:0, 氟化钙溶液粘土桶
ceramics:clay_bucket:0, 硫酸钙溶液粘土桶
ceramics:clay_bucket:0, 氟化钠溶液粘土桶
ceramics:clay_bucket:0, 氟化钾溶液粘土桶
ceramics:clay_bucket:0, 氢氧化钠溶液粘土桶
ceramics:clay_bucket:0, 氢氧化钾溶液粘土桶
ceramics:clay_bucket:0, 硼砂溶液粘土桶
ceramics:clay_bucket:0, 堆芯熔融物粘土桶
ceramics:clay_bucket:0, 可可浆粘土桶
ceramics:clay_bucket:0, 可可脂粘土桶
ceramics:clay_bucket:0, 熔融无糖巧克力粘土桶
ceramics:clay_bucket:0, 熔融黑巧克力粘土桶
ceramics:clay_bucket:0, 熔融牛奶巧克力粘土桶
ceramics:clay_bucket:0, 糖液粘土桶
ceramics:clay_bucket:0, 熔融明胶粘土桶
ceramics:clay_bucket:0, 水合明胶粘土桶
ceramics:clay_bucket:0, 液态棉花糖粘土桶
ceramics:clay_bucket:0, 熔融氟化锂粘土桶
ceramics:clay_bucket:0, 熔融氟化铍粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐混合物粘土桶
ceramics:clay_bucket:0, 熔融氢氧化钠粘土桶
ceramics:clay_bucket:0, 熔融氢氧化钾粘土桶
ceramics:clay_bucket:0, 高压蒸汽粘土桶
ceramics:clay_bucket:0, 废蒸汽粘土桶
ceramics:clay_bucket:0, 低压蒸汽粘土桶
ceramics:clay_bucket:0, 低质蒸汽粘土桶
ceramics:clay_bucket:0, 预热水粘土桶
ceramics:clay_bucket:0, 冷凝水粘土桶
ceramics:clay_bucket:0, 熔融钠粘土桶
ceramics:clay_bucket:0, 熔融钾粘土桶
ceramics:clay_bucket:0, 共晶钠钾合金粘土桶
ceramics:clay_bucket:0, 热共晶钠钾合金粘土桶
ceramics:clay_bucket:0, 熔融砷化硼粘土桶
ceramics:clay_bucket:0, 碳化硅蒸气粘土桶
ceramics:clay_bucket:0, 熔融Alugentum粘土桶
ceramics:clay_bucket:0, 熔融氧化铝粘土桶
ceramics:clay_bucket:0, 熔融钍粘土桶
ceramics:clay_bucket:0, 熔融氟化钍粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钍粘土桶
ceramics:clay_bucket:0, 熔融氟化铀粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化铀粘土桶
ceramics:clay_bucket:0, 熔融钚粘土桶
ceramics:clay_bucket:0, 熔融氟化钚粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钚粘土桶
ceramics:clay_bucket:0, 熔融钍-230粘土桶
ceramics:clay_bucket:0, 熔融氟化钍-230粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钍-230粘土桶
ceramics:clay_bucket:0, 熔融铀-233粘土桶
ceramics:clay_bucket:0, 熔融氟化铀-233粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化铀-233粘土桶
ceramics:clay_bucket:0, 熔融铀-235粘土桶
ceramics:clay_bucket:0, 熔融氟化铀-235粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化铀-235粘土桶
ceramics:clay_bucket:0, 熔融铀-238粘土桶
ceramics:clay_bucket:0, 熔融氟化铀-238粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化铀-238粘土桶
ceramics:clay_bucket:0, 熔融镎-236粘土桶
ceramics:clay_bucket:0, 熔融氟化镎-236粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化镎-236粘土桶
ceramics:clay_bucket:0, 熔融镎-237粘土桶
ceramics:clay_bucket:0, 熔融氟化镎-237粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化镎-237粘土桶
ceramics:clay_bucket:0, 熔融钚-238粘土桶
ceramics:clay_bucket:0, 熔融氟化钚-238粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钚-238粘土桶
ceramics:clay_bucket:0, 熔融钚-239粘土桶
ceramics:clay_bucket:0, 熔融氟化钚-239粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钚-239粘土桶
ceramics:clay_bucket:0, 熔融钚-241粘土桶
ceramics:clay_bucket:0, 熔融氟化钚-241粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钚-241粘土桶
ceramics:clay_bucket:0, 熔融钚-242粘土桶
ceramics:clay_bucket:0, 熔融氟化钚-242粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化钚-242粘土桶
ceramics:clay_bucket:0, 熔融镅-241粘土桶
ceramics:clay_bucket:0, 熔融氟化镅-241粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化镅-241粘土桶
ceramics:clay_bucket:0, 熔融镅-242粘土桶
ceramics:clay_bucket:0, 熔融氟化镅-242粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化镅-242粘土桶
ceramics:clay_bucket:0, 熔融镅-243粘土桶
ceramics:clay_bucket:0, 熔融氟化镅-243粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化镅-243粘土桶
ceramics:clay_bucket:0, 熔融锔-243粘土桶
ceramics:clay_bucket:0, 熔融氟化锔-243粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锔-243粘土桶
ceramics:clay_bucket:0, 熔融锔-245粘土桶
ceramics:clay_bucket:0, 熔融氟化锔-245粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锔-245粘土桶
ceramics:clay_bucket:0, 熔融锔-246粘土桶
ceramics:clay_bucket:0, 熔融氟化锔-246粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锔-246粘土桶
ceramics:clay_bucket:0, 熔融锔-247粘土桶
ceramics:clay_bucket:0, 熔融氟化锔-247粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锔-247粘土桶
ceramics:clay_bucket:0, 熔融锫-247粘土桶
ceramics:clay_bucket:0, 熔融氟化锫-247粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锫-247粘土桶
ceramics:clay_bucket:0, 熔融锫-248粘土桶
ceramics:clay_bucket:0, 熔融氟化锫-248粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锫-248粘土桶
ceramics:clay_bucket:0, 熔融锎-249粘土桶
ceramics:clay_bucket:0, 熔融氟化锎-249粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锎-249粘土桶
ceramics:clay_bucket:0, 熔融锎-250粘土桶
ceramics:clay_bucket:0, 熔融氟化锎-250粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锎-250粘土桶
ceramics:clay_bucket:0, 熔融锎-251粘土桶
ceramics:clay_bucket:0, 熔融氟化锎-251粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锎-251粘土桶
ceramics:clay_bucket:0, 熔融锎-252粘土桶
ceramics:clay_bucket:0, 熔融氟化锎-252粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化锎-252粘土桶
ceramics:clay_bucket:0, 熔融TBU燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化TBU燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-氟化TBU燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩锔-247燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩锔-247燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化锔-247燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩锔-247燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩锔-247燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化锔-247燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩锫-248燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩锫-248燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化锫-248燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩锫-248燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩锫-248燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化锫-248燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩锎-249燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩锎-249燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化锎-249燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩锎-249燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩锎-249燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化锎-249燃料粘土桶
ceramics:clay_bucket:0, 熔融低浓缩锎-251燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化低浓缩锎-251燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-低浓缩氟化锎-251燃料粘土桶
ceramics:clay_bucket:0, 熔融高浓缩锎-251燃料粘土桶
ceramics:clay_bucket:0, 熔融氟化高浓缩锎-251燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-高浓缩氟化锎-251燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭TBU燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化TBU燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭TBU燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化铀-233燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化铀-235燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化镎-236燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化钚-239燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化钚-241燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化镅-242燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭低浓缩氟化锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭高浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化高浓缩锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融氟锂铍盐-枯竭高浓缩氟化锔-243燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭低浓缩锔-245燃料粘土桶
ceramics:clay_bucket:0, 熔融枯竭氟化低浓缩锔-245燃料粘土桶
